Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
47.0,1772049168.9705203,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772049169.266126,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772049169.6550796,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
68.0,1772049170.076669,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
52.0,1772049169.455012,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,1772049170.0280511,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772049170.7915602,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772049172.0745227,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
49.0,1772049173.3609674,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772049178.2649097,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
68.0,1772049182.8111064,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,1772049188.0276206,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,1772049174.1471186,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772049179.3744612,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772049184.3872674,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772049190.9309545,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
46.0,1772049169.3181188,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
50.0,1772049169.331368,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
70.0,1772049169.3454878,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,1772049169.3604884,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
58.0,1772049169.5995705,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772049169.8581028,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
70.0,1772049170.1272862,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
77.0,1772049170.3633394,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
50.0,1772049170.114557,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,1772049170.7444048,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772049171.6739829,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772049172.8688705,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772049170.5045846,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772049171.8103516,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772049173.640969,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772049175.5139594,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
44.0,1772049177.1674404,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772049184.2241118,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772049192.4482107,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,1772049200.6346838,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
52.0,1772049177.5378695,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772049184.8592937,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772049193.4441519,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772049201.9354382,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
39.0,1772049170.455713,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
55.0,1772049170.4698188,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772049170.483071,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.0,1772049170.498133,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
54.0,1772049170.8112621,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
72.0,1772049171.196228,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,1772049171.9372206,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
80.0,1772049172.7745478,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
51.0,1772049171.6000128,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772049171.6139493,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772049171.63157,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
73.0,1772049171.6501455,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
51.0,1772049172.207794,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772049173.0025373,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772049173.6088028,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,1772049174.0907943,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772049178.1581504,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772049178.170194,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
73.0,1772049178.1823626,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,1772049178.1953104,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
46.0,1772049178.387226,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,1772049178.8119712,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772049179.2199547,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772049179.539689,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772049171.8328397,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
66.0,1772049171.8502557,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
75.0,1772049171.8708649,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
82.0,1772049171.8874466,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
47.0,1772049172.209362,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
70.0,1772049172.354291,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
82.0,1772049172.501153,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
83.0,1772049172.650926,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
64.0,1772049172.3672953,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
84.0,1772049172.4913568,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,1772049172.6534567,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772049172.8545957,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772049173.0272586,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
89.0,1772049173.2786644,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,1772049173.5910728,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,1772049173.9151537,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772049173.2628663,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772049173.6224852,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772049173.9615073,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,1772049174.3228521,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772049173.5019708,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
82.0,1772049174.0364966,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.0,1772049174.5654278,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,1772049175.169653,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
51.0,1772049172.971654,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,1772049172.9840431,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,1772049172.9975486,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
81.0,1772049173.0085359,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
66.0,1772049173.243342,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772049173.397485,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
80.0,1772049173.566925,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
92.0,1772049173.6943235,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
80.0,1772049174.0147295,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,1772049174.3322222,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,1772049174.7458365,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772049175.2890565,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,1772049174.3671706,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,1772049174.8099904,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,1772049175.362072,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,1772049176.0153806,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
36.0,1772049175.5852504,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
50.0,1772049177.1610103,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772049178.467484,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,1772049179.7429652,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772049175.8818474,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,1772049177.768928,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772049179.1328225,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772049180.5563467,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
48.0,1772049174.8175712,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
55.0,1772049174.8309383,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,1772049174.8450007,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
79.0,1772049174.8589642,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
50.0,1772049175.05488,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
91.0,1772049175.1870935,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.0,1772049175.3596933,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
92.0,1772049175.5112655,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772049175.756289,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,1772049175.7669778,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,1772049175.7768981,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772049175.7864494,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,1772049175.951873,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,1772049176.101446,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,1772049176.2400997,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,1772049176.3858013,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
49.0,1772049176.8707888,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
52.0,1772049176.8798988,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772049176.8898058,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,1772049176.9003367,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772049176.9915402,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772049177.1264277,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,1772049177.2508762,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,1772049177.3574975,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
43.0,1772049175.9466085,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
66.0,1772049175.956145,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,1772049175.9674842,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
82.0,1772049175.978236,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,1772049176.2733843,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.0,1772049176.4443948,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
75.0,1772049176.6340697,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,1772049176.8317292,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772049176.3267422,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,1772049176.569095,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,1772049176.8598347,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,1772049177.2273774,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772049176.804388,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772049177.1863759,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.0,1772049177.620163,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.0,1772049178.1511335,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772049177.598668,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,1772049178.5252464,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
84.0,1772049179.4390752,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
84.0,1772049180.4988298,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772049177.9413655,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772049178.9690228,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772049180.053496,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.0,1772049181.3260858,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,1772049177.0043259,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
68.0,1772049177.017102,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
76.0,1772049177.0296364,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
80.0,1772049177.04247,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
63.0,1772049177.267594,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.0,1772049177.4121552,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
76.0,1772049177.5923147,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
76.0,1772049177.7754068,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
69.0,1772049177.5448945,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,1772049177.9027348,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772049178.3601332,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772049178.9016125,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772049177.837677,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772049178.3406248,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.0,1772049178.99597,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772049179.7553563,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772049180.0383184,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
80.0,1772049182.762036,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772049185.7296631,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772049189.2414138,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772049180.6324098,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772049183.4772866,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772049186.6250768,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772049190.303185,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772049178.2530396,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
77.0,1772049178.2599325,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
77.0,1772049178.2673943,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
78.0,1772049178.2746875,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772049178.4516888,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
75.0,1772049178.603461,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772049178.7568438,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
81.0,1772049178.9313495,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
51.0,1772049179.5333998,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
52.0,1772049179.53951,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
53.0,1772049179.5473514,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772049179.5556297,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772049179.7165096,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772049179.8785782,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772049180.0656166,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772049180.2651374,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772049182.6132817,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772049182.623509,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772049182.6328316,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772049182.6401606,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772049182.6522639,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.0,1772049182.808272,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
